task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
apnea_binary,transformer,,30s,all,test,0.5,,2077,2290302,0.6525466947153694,0.6531920826098216,0.6515236127799827,0.7260792929752214,0.7313432835820896,0.7318376127817806,0.7305457132494491,0.8133307369182408,0.7226769378911893,0.7231076306784989,0.722070753533495,0.8133307369182408,0.7942375099788519,0.830361897465953,0.7125461277028113,0.75118477962855
apnea_binary,transformer,,10m,1,test,10.0,10.0,2077,2077,0.5989407799711122,0.5973256924546323,0.5818419641288315,0.6681577507626969,0.5989407799711122,0.5973256924546323,0.5818419641288315,0.6681577507626969,0.5989407799711122,0.5973256924546323,0.5818419641288315,0.6681577507626969,0.6452819042304134,0.6904175434757618,0.5775722593663304,0.6159383890381266
apnea_binary,transformer,,10m,10,test,10.0,100.0,2077,20770,0.6828117477130476,0.6819195389508628,0.6785914966933151,0.7664025277955508,0.7414540202214733,0.7405420943796885,0.7378359263001797,0.8461512782707876,0.7082330284063553,0.7067947255681977,0.6982928232417662,0.8461512782707876,0.8301576964068075,0.8612549821304167,0.7230063145708789,0.7572279160956203
apnea_binary,transformer,,10m,100,test,10.0,1000.0,2077,113466,0.6878271905240336,0.6867730616444102,0.6843582904500798,0.7685461527348904,0.7491574386133847,0.74835637651728,0.7464148649500513,0.8530892703146299,0.7323062108810785,0.731255737613709,0.7273871553187752,0.8530892703146299,0.837999453858649,0.8679683133990806,0.7293631294855232,0.7660003814900656
apnea_binary,transformer,,10m,12,test,10.0,120.0,2077,24924,0.6842400898732146,0.68340052330128,0.6805018023337104,0.7672420153796382,0.7477130476649013,0.7468606559657274,0.7446084560134864,0.8461531328529965,0.7173808377467501,0.7161126102317301,0.7098784424895173,0.8461531328529965,0.8304475130526405,0.8619333795086267,0.7293016507935859,0.764261892763572
apnea_binary,transformer,,10m,16,test,10.0,160.0,2077,33232,0.6878911892152143,0.6870530167097857,0.6842058280980547,0.7692385157894492,0.745305729417429,0.7444492354484844,0.7421437403969793,0.847328937973498,0.7140105922002888,0.7127381979024676,0.7063719862227325,0.847328937973498,0.8316251892282879,0.8625149670874446,0.72561098564877,0.7616431427884043
apnea_binary,transformer,,10m,2,test,10.0,20.0,2077,4154,0.610255175734232,0.6089975055869289,0.6001930869750411,0.6752174497640043,0.6302359171882523,0.6288554445897201,0.618717623639691,0.7151250452054413,0.5970149253731343,0.5944223440064539,0.5505218210799427,0.7151250452054413,0.6937894304677554,0.7362005664299983,0.6101155995027036,0.6489616800797157
apnea_binary,transformer,,10m,20,test,10.0,200.0,2077,41540,0.6897448242657679,0.6889137712001929,0.686139754807491,0.7714870295156758,0.7428984111699567,0.742061460854406,0.7398454344330125,0.8501989039419146,0.7207510832932114,0.7195264324329336,0.7138302926643861,0.8501989039419146,0.8343049551051583,0.8655194871455699,0.724542119061326,0.7590325064589539
apnea_binary,transformer,,10m,25,test,10.0,250.0,2077,51925,0.6908040442946558,0.6899785795754861,0.6872568493301321,0.7724876742611808,0.7467501203659124,0.7458819002049313,0.7435224572968607,0.8515916951808682,0.7327876745305729,0.7317490564813012,0.7279843822893879,0.8515916951808682,0.8360701600557533,0.8664508423440693,0.7284057965229599,0.7635533360208171
apnea_binary,transformer,,10m,3,test,10.0,30.0,2077,6231,0.6494944631680308,0.6483964045832908,0.6425418306181738,0.7247404357649997,0.7077515647568609,0.7067191513431812,0.7025754372704125,0.796994649530327,0.6759749638902263,0.6746251425710073,0.6662806996015149,0.796994649530327,0.7771023148688585,0.8152533502630385,0.6876685537621523,0.7258433819182828
