task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
bmi_binary,lstm,abl_no_resp,40m,10,test,40.0,400.0,1856,18514,0.6382737387922653,0.6575000416529604,0.6223386428928745,0.7227247384616459,0.6783405172413793,0.6954170676231302,0.6610667829039436,0.7684558437582013,0.6918103448275862,0.6967566267168226,0.669916412022441,0.7684558437582013,,,,
bmi_binary,lstm,abl_no_resp,40m,20,test,40.0,800.0,1856,25227,0.6374122963491498,0.6536377948345882,0.6193173522457617,0.7196075931224231,0.6767241379310345,0.6932683054850844,0.6592761576533135,0.7658361855918118,0.6783405172413793,0.688527906569854,0.658534074880575,0.7658361855918118,,,,
bmi_binary,lstm,abl_no_resp,40m,5,test,40.0,200.0,1856,9280,0.634051724137931,0.6515003061849357,0.6175435080958028,0.7156617968681656,0.6767241379310345,0.694744554282215,0.6597970268899656,0.7605292078558307,0.6756465517241379,0.6915077421048028,0.6579641786146795,0.7605292078558307,,,,
bmi_binary,lstm,abl_no_resp,40m,all,test,40.0,,1856,25261,0.6371877597878152,0.653453497593316,0.6190361032125438,0.7194976984534053,0.6767241379310345,0.6932683054850844,0.6592761576533135,0.7658074807540897,0.6783405172413793,0.688527906569854,0.658534074880575,0.7658074807540897,,,,
sex_binary,lstm,abl_bas_only,120m,1,test,120.0,120.0,1430,1430,0.66993006993007,0.6683486013814726,0.6684976503685542,0.7216087787194434,0.66993006993007,0.6683486013814726,0.6684976503685542,0.7216087787194434,0.66993006993007,0.6683486013814726,0.6684976503685542,0.7216087787194434,,,,
sex_binary,lstm,abl_bas_only,120m,5,test,120.0,600.0,1430,5681,0.6731209294138356,0.6739164465559612,0.673027560128308,0.7323597524158341,0.7132867132867133,0.7137804340371332,0.7131919006919006,0.7807162102581688,0.7055944055944056,0.7078675353941116,0.7054179358263912,0.7807162102581688,,,,
sex_binary,lstm,abl_bas_only,120m,all,test,120.0,,1430,5697,0.6731613129717395,0.6739961304335471,0.6730704035259705,0.7325062114448729,0.7132867132867133,0.7137804340371332,0.7131919006919006,0.7809239210307157,0.7048951048951049,0.7071963944545143,0.7047079571188939,0.7809239210307157,,,,
sex_binary,lstm,abl_cardio,120m,1,test,120.0,120.0,1430,1430,0.6797202797202797,0.6809190221917405,0.6797202797202798,0.7367618674374173,0.6797202797202797,0.6809190221917405,0.6797202797202798,0.7367618674374173,0.6797202797202797,0.6809190221917405,0.6797202797202798,0.7367618674374173,,,,
sex_binary,lstm,abl_cardio,120m,5,test,120.0,600.0,1430,5681,0.6945960218271431,0.6965353373967882,0.6945875049627612,0.7608413736895856,0.7244755244755244,0.7263998432371528,0.7244102961432507,0.8003860285112429,0.7153846153846154,0.7186743741733209,0.7147204185597158,0.8003860285112429,,,,
sex_binary,lstm,abl_cardio,120m,all,test,120.0,,1430,5697,0.6938739687554853,0.6958089580710483,0.6938680735872581,0.7600034840924002,0.7237762237762237,0.7256699162298534,0.7237166409304367,0.8000940577083231,0.7153846153846154,0.7186743741733209,0.7147204185597158,0.8000940577083231,,,,
sex_binary,lstm,abl_no_bas,120m,1,test,120.0,120.0,1430,1430,0.6797202797202797,0.6822123156811836,0.6794167689690078,0.7524028805173175,0.6797202797202797,0.6822123156811836,0.6794167689690078,0.7524028805173175,0.6797202797202797,0.6822123156811836,0.6794167689690078,0.7524028805173175,,,,
sex_binary,lstm,abl_no_bas,120m,5,test,120.0,600.0,1430,5681,0.7016370357331456,0.7034027292899225,0.7016364440677496,0.7691227956834281,0.7223776223776224,0.724151276147553,0.7223383812373111,0.8030960662323029,0.7230769230769231,0.7262332827119973,0.7225211240275891,0.8030960662323029,,,,
sex_binary,lstm,abl_no_bas,120m,all,test,120.0,,1430,5697,0.7014218009478673,0.7031918981261266,0.7014216537553095,0.7688832248363897,0.7230769230769231,0.7248812031548523,0.7230330396131032,0.8031920834762161,0.7230769230769231,0.7262332827119973,0.7225211240275891,0.8031920834762161,,,,
sex_binary,lstm,abl_no_ekg,120m,1,test,120.0,120.0,1430,1430,0.672027972027972,0.6695978053201391,0.6695834160602354,0.727640229265664,0.672027972027972,0.6695978053201391,0.6695834160602354,0.727640229265664,0.672027972027972,0.6695978053201391,0.6695834160602354,0.727640229265664,,,,
sex_binary,lstm,abl_no_ekg,120m,5,test,120.0,600.0,1430,5681,0.688611160007041,0.6871737164212112,0.6873696574992837,0.7466507557479332,0.7356643356643356,0.7341400088179102,0.7344676285710356,0.798585215303973,0.7258741258741259,0.7261549012883947,0.7257190724474298,0.798585215303973,,,,
sex_binary,lstm,abl_no_ekg,120m,all,test,120.0,,1430,5697,0.688783570300158,0.687358118985462,0.6875497426428681,0.7466077665608672,0.7356643356643356,0.7341987948856121,0.7345171861002404,0.7986616371919855,0.7258741258741259,0.7261549012883947,0.7257190724474298,0.7986616371919855,,,,
