task,head,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
bmi_binary,lstm,30s,3,test,0.5,1.5,1856,5568,0.6848060344827587,0.6300356486746567,0.6297565852177176,0.6793784293927818,0.7311422413793104,0.6581718572303386,0.6653387087623903,0.7239223383780947,0.709051724137931,0.6397952935001312,0.6442768552801944,0.7239223383780947,0.6982411486440193,0.7481303827308222,0.6355621567727716,0.6804086816802244
bmi_binary,lstm,30s,30,test,0.5,15.0,1856,55680,0.7001975574712643,0.6454555229930307,0.6459265251410542,0.7033456771729409,0.7462284482758621,0.675930583501006,0.6841172982506729,0.7610704990814453,0.7473060344827587,0.6742465663546496,0.6831808862639677,0.7610704990814453,0.7363267469118938,0.7835348551803413,0.653363832941442,0.6971919321172332
bmi_binary,lstm,30s,320,test,0.5,160.0,1856,593920,0.7000134698275862,0.6447979999562593,0.6453921653097257,0.7034249020415377,0.7510775862068966,0.6809006211180124,0.6895984014248169,0.760274965007436,0.7489224137931034,0.6783636602222027,0.6869109416968933,0.760274965007436,0.7353227300121693,0.783925958465355,0.6592805603729834,0.7027103162390644
bmi_binary,lstm,30s,4,test,0.5,2.0,1856,7424,0.689520474137931,0.6327352703175575,0.6332039003723087,0.6884895480218266,0.7419181034482759,0.673317076371271,0.6806399386155522,0.7375489349138308,0.7327586206896551,0.6317798092905258,0.6410858624846582,0.7375489349138308,0.7124717501165455,0.7613226773131931,0.6520887927883612,0.694495044048288
bmi_binary,lstm,30s,40,test,0.5,20.0,1856,74240,0.6987742456896552,0.6441388822062811,0.6445036115119789,0.7030815027734341,0.7510775862068966,0.6813927040503893,0.689968760846928,0.7604895678418335,0.7446120689655172,0.671321406701076,0.6799976720331153,0.7604895678418335,0.7361185449928762,0.7837383260846755,0.6587906448613041,0.7033358983921629
bmi_binary,lstm,30s,400,test,0.5,200.0,1856,742400,0.7003071120689656,0.6451202869390255,0.6457224469122436,0.7034675642381805,0.7510775862068966,0.6809006211180124,0.6895984014248169,0.7605784161490684,0.7473060344827587,0.6752307322194033,0.6839474615810542,0.7605784161490684,0.7360469460717216,0.7840296207502527,0.6594731807540735,0.7023517679540575
bmi_binary,lstm,30s,5,test,0.5,2.5,1856,9280,0.6952586206896552,0.6416673956784184,0.6415556307304464,0.6921821144256846,0.7376077586206896,0.6697194033767825,0.6764359383093603,0.7467413174700377,0.7295258620689655,0.6624201732131922,0.6681856968046234,0.7467413174700377,0.7230563556723697,0.7702018266450628,0.6480679751487314,0.6920920121755244
bmi_binary,lstm,30s,50,test,0.5,25.0,1856,92800,0.7010560344827587,0.6456967894322456,0.6463883423231318,0.7032554722355875,0.7494612068965517,0.6782597760475899,0.6870202847149315,0.7606604299711311,0.75,0.6756954772110927,0.6852135338763611,0.7606604299711311,0.736435269171602,0.7848122714419363,0.6567288966481003,0.6999853444781321
bmi_binary,lstm,30s,500,test,0.5,250.0,1856,928000,0.7002823275862069,0.6452092117924941,0.6457781360307455,0.7037062769224041,0.7516163793103449,0.6817809028081533,0.6904552675344804,0.7606658975592686,0.7483836206896551,0.677483378532062,0.6860512161842534,0.7606658975592686,0.7360013633415615,0.784482156077561,0.6595758511500005,0.7031952746231903
bmi_binary,lstm,30s,6,test,0.5,3.0,1856,11136,0.6968390804597702,0.639279517685825,0.6403312059743358,0.6996062273398848,0.7446120689655172,0.6698451579039454,0.6788242715951307,0.7552331652961246,0.7332974137931034,0.6405334178986966,0.6501061998064523,0.7552331652961246,0.7316488404020544,0.7784045509965208,0.6472882439184752,0.6917350181851263
bmi_binary,lstm,30s,60,test,0.5,30.0,1856,111360,0.6994073275862069,0.6444678943224564,0.6449519618009651,0.7032277050360739,0.7478448275862069,0.6775872627066748,0.6859423811176675,0.7603679140057737,0.7435344827586207,0.6685766774560405,0.6774690997453212,0.7603679140057737,0.7356238833044414,0.7836386598822891,0.6554484910452817,0.6994184945819605
bmi_binary,lstm,30s,8,test,0.5,4.0,1856,14848,0.6968615301724138,0.6406694241536174,0.6413611696571272,0.6955672874714318,0.7386853448275862,0.6660670545009185,0.673950406529685,0.7510156044965445,0.7376077586206896,0.6534806666083457,0.6630620884833298,0.7510156044965445,0.7258071925191438,0.775023088789183,0.6441126944933798,0.6880709998133979
bmi_binary,lstm,30s,80,test,0.5,40.0,1856,148480,0.6997440732758621,0.6437612085556819,0.6445529095671716,0.7026801979292535,0.7494612068965517,0.6787518589799668,0.6873957505903165,0.7598402917505032,0.7456896551724138,0.6735740530137346,0.6821175135240269,0.7598402917505032,0.7348531323609379,0.7833028380804699,0.655823543215293,0.7014107520997168
bmi_binary,lstm,30s,all,test,0.5,,1856,2077920,0.7032041657041657,0.643393750345338,0.6446631757638299,0.702209425490982,0.7516163793103449,0.6817809028081533,0.6904552675344804,0.7604130216079084,0.7489224137931034,0.6788557431545796,0.6872845076940877,0.7604130216079084,0.7357869089741167,0.7840391779327694,0.659799103035638,0.7034170043662212
bmi_binary,lstm,10m,1,test,10.0,10.0,1856,1856,0.6007543103448276,0.626722290263319,0.5879641932562308,0.6775325868252996,0.6007543103448276,0.626722290263319,0.5879641932562308,0.6775325868252996,0.6007543103448276,0.626722290263319,0.5879641932562308,0.6775325868252996,0.6478578212499516,0.7039578070875212,0.6023318270073891,0.6514613507502126
bmi_binary,lstm,10m,10,test,10.0,100.0,1856,18560,0.6295797413793104,0.646802007698364,0.6130773910624777,0.7050059049951886,0.6767241379310345,0.6922841396203308,0.6589238459276683,0.7615844523663721,0.6875,0.6867618756014346,0.6632561002924237,0.7615844523663721,0.7384917247441972,0.7845527776506674,0.6708956238681442,0.7129959495410837
bmi_binary,lstm,10m,100,test,10.0,1000.0,1856,103418,0.6306155601539384,0.6462809687748927,0.6124042266905598,0.7049701175442293,0.6783405172413793,0.6944329017583764,0.6607172438542757,0.7623403464263845,0.6751077586206896,0.6881670457527775,0.6564067754149441,0.7623403464263845,0.7393432063911163,0.7855110917371118,0.6726614972820271,0.7160425227372315
bmi_binary,lstm,10m,12,test,10.0,120.0,1856,22272,0.6298042385057471,0.6462584383110255,0.6130152650164677,0.7020245861871106,0.6799568965517241,0.696089580964045,0.6623346074683917,0.7571393032105677,0.6869612068965517,0.6883420085731782,0.6636102588738823,0.7571393032105677,0.7331411660406264,0.780325481003507,0.6751001590260789,0.7162725598568818
bmi_binary,lstm,10m,16,test,10.0,160.0,1856,29696,0.628838900862069,0.6454809017146357,0.6121386102703448,0.7044021757284535,0.6761853448275862,0.6928801067273205,0.658795873576667,0.7610089887148981,0.6918103448275862,0.6962645437844458,0.6697196559413827,0.7610089887148981,0.7371822842726151,0.7839122744340545,0.6710701576749403,0.7141703447768304
bmi_binary,lstm,10m,2,test,10.0,20.0,1856,3712,0.5988685344827587,0.60887881637652,0.5802889258798496,0.6578099712404865,0.6336206896551724,0.6464657510279066,0.6153977425095687,0.6899932201907094,0.6681034482758621,0.6009426121949085,0.602500504133898,0.6899932201907094,0.6607611239715604,0.7168966142763724,0.6216147872776923,0.6684138314770881
bmi_binary,lstm,10m,20,test,10.0,200.0,1856,37120,0.6307650862068965,0.6472623786195433,0.6139728615306954,0.7064258854758989,0.6724137931034483,0.6911468812877264,0.6557796302442263,0.7628912059312395,0.6853448275862069,0.6911140757589012,0.6637843860543775,0.7628912059312395,0.7390978410182804,0.7855658420191912,0.6695268130206392,0.7114393025225859
bmi_binary,lstm,10m,25,test,10.0,250.0,1856,46400,0.6302155172413794,0.6468664158866241,0.6134908113864723,0.7049677554457178,0.6707974137931034,0.688013953284927,0.6536474773583631,0.7604143885049428,0.6772629310344828,0.691196089580964,0.6588669750458349,0.7604143885049428,0.7367655916496371,0.7835252987902088,0.6654384757439675,0.7093344070523253
bmi_binary,lstm,10m,3,test,10.0,30.0,1856,5568,0.6138649425287356,0.627803050185169,0.5964712538353298,0.6795404066913558,0.6519396551724138,0.6719665821013034,0.6360333581042028,0.7279273466888286,0.640625,0.6593856617968681,0.6244659884344386,0.7279273466888286,0.702276847048823,0.7522307804743374,0.6492777309032518,0.693660918237869
bmi_binary,lstm,10m,30,test,10.0,300.0,1856,55673,0.6302875720726384,0.6476539728495998,0.6138333738963905,0.7055589994943388,0.6724137931034483,0.6901627154229726,0.655434883505059,0.7612673322543959,0.6783405172413793,0.6895120724346077,0.6589082856111168,0.7612673322543959,0.7380309228579882,0.7846837797307009,0.6680217979575249,0.7124019201765687
bmi_binary,lstm,10m,4,test,10.0,40.0,1856,7424,0.6216325431034483,0.6381973908669407,0.6050550415999596,0.6930808270137128,0.6664870689655172,0.6868766949523226,0.6504960106500297,0.7471021782871139,0.6885775862068966,0.6693312046190185,0.6556409416870501,0.7471021782871139,0.7224029926950327,0.7701176366325405,0.6653814782964275,0.7074740038508205
bmi_binary,lstm,10m,40,test,10.0,400.0,1856,74104,0.6315313613300226,0.6481221447621737,0.6147708907418736,0.7059301415884952,0.6756465517241379,0.6919998250371796,0.658140411512158,0.7613425115912869,0.6767241379310345,0.687363310296562,0.6571006281561769,0.7613425115912869,0.737708286207733,0.7845525932961209,0.669829036604813,0.7137358679702294
bmi_binary,lstm,10m,5,test,10.0,50.0,1856,9280,0.6206896551724138,0.6357711486309159,0.6035786656352256,0.6915592467850581,0.6616379310344828,0.6819066573353163,0.6456701626386989,0.7450559334266467,0.6627155172413793,0.6782543084594523,0.6450548980551974,0.7450559334266467,0.7201845444436927,0.7685584124769088,0.6597838206846548,0.7043747710337506
bmi_binary,lstm,10m,50,test,10.0,500.0,1856,90998,0.6310907932042462,0.647838017913188,0.6141635859916184,0.7065915275407879,0.6729525862068966,0.688582582451229,0.6552123262621672,0.7619111407575891,0.6767241379310345,0.6893316420260696,0.6578423420101762,0.7619111407575891,0.738696721478777,0.785008509184745,0.6661624863359978,0.7106024498494603
bmi_binary,lstm,10m,6,test,10.0,60.0,1856,11136,0.623742816091954,0.6386926632257311,0.6065170180370991,0.6955295138888888,0.6643318965517241,0.6808951535298748,0.647022801959207,0.7508871161753128,0.6912715517241379,0.6830821887848832,0.663748448751492,0.7508871161753128,0.7267385818659946,0.7736762223146945,0.6569882182343407,0.7022736188104192
bmi_binary,lstm,10m,60,test,10.0,600.0,1856,99177,0.6310233219395626,0.6472674446821204,0.6133197138192297,0.7061180178708946,0.677801724137931,0.6935526200682355,0.6600607664412428,0.7628816376519989,0.6756465517241379,0.6880631615781646,0.6567018164835434,0.7628816376519989,0.7398454692293883,0.7859918395575726,0.6722587026080711,0.7146257434208054
bmi_binary,lstm,10m,8,test,10.0,80.0,1856,14848,0.6237203663793104,0.639025047021258,0.606628549706685,0.6960085282414596,0.6567887931034483,0.6769366197183099,0.6408493083686857,0.7506151036654711,0.6842672413793104,0.6790197707987053,0.6580404585384871,0.7506151036654711,0.7258286978875645,0.7735746500929578,0.6533617405954786,0.6976879621322466
bmi_binary,lstm,10m,80,test,10.0,800.0,1856,103259,0.6307149982083886,0.6463364432787868,0.6125487173121895,0.7049544987133007,0.6783405172413793,0.6944329017583764,0.6607172438542757,0.7622761022657686,0.6751077586206896,0.6881670457527775,0.6564067754149441,0.7622761022657686,0.7392796742056889,0.7854829666381549,0.6726614972820271,0.7160425227372315
bmi_binary,lstm,10m,all,test,10.0,,1856,103428,0.6306029315079089,0.6462735767804102,0.6123861464727065,0.7049692487911031,0.6783405172413793,0.6944329017583764,0.6607172438542757,0.7623362457352814,0.6751077586206896,0.6881670457527775,0.6564067754149441,0.7623362457352814,0.7393418926564582,0.7855094278086315,0.6726614972820271,0.7160425227372315
bmi_binary,lstm,40m,1,test,40.0,40.0,1856,1856,0.6670258620689655,0.6405170151342839,0.6298770697052462,0.692799459802292,0.6670258620689655,0.6405170151342839,0.6298770697052462,0.692799459802292,0.6670258620689655,0.6405170151342839,0.6298770697052462,0.692799459802292,0.6650324508596948,0.7183350526064043,0.6161850376217372,0.6630693477248623
bmi_binary,lstm,40m,10,test,40.0,400.0,1856,18514,0.6973641568542724,0.6482034168228978,0.6468682191925805,0.7103469620858065,0.7397629310344828,0.6816059399877525,0.6858288868445263,0.7541047917942437,0.7338362068965517,0.6635574315457966,0.6704464908307993,0.7541047917942437,0.729911101256337,0.7769460332279023,0.6588884554356369,0.703179768770985
bmi_binary,lstm,40m,12,test,40.0,480.0,1856,21875,0.69984,0.6507264744819111,0.6493739131735599,0.7124004669996108,0.7408405172413793,0.6828744204356574,0.6871298024269505,0.7551436335403726,0.7306034482758621,0.6617203219315896,0.6679904117920648,0.7551436335403726,0.7303903001739654,0.7778645265865198,0.6615907948962405,0.705397323967409
bmi_binary,lstm,40m,16,test,40.0,640.0,1856,24772,0.7027288874535766,0.650270299770152,0.6494171585740967,0.7114821590711093,0.740301724137931,0.6824862216778935,0.6866481348637016,0.7558202475723907,0.7327586206896551,0.6677018633540373,0.6732617041092156,0.7558202475723907,0.7308042885552753,0.7783111954534252,0.6601825752419843,0.7062747217256184
bmi_binary,lstm,40m,2,test,40.0,80.0,1856,3712,0.6686422413793104,0.6227364185110664,0.6193311882693816,0.6786814637826962,0.7036637931034483,0.6511678768261744,0.6511678768261744,0.70971891129385,0.7117456896551724,0.6018775697664246,0.6067570805388398,0.70971891129385,0.685408985215566,0.735332722123223,0.6280390848669102,0.6742522371041425
bmi_binary,lstm,40m,20,test,40.0,800.0,1856,25227,0.7031355293931105,0.649999903821332,0.64935130623731,0.7112896332160142,0.7397629310344828,0.6816059399877525,0.6858288868445263,0.7560676559356138,0.7316810344827587,0.6669254658385093,0.6723122019289267,0.7560676559356138,0.7308751386943403,0.7787447128346262,0.6586782811256702,0.7056314057843509
bmi_binary,lstm,40m,25,test,40.0,1000.0,1856,25259,0.7032344906765905,0.649962417919874,0.6493079480925544,0.7111759589866483,0.7397629310344828,0.6816059399877525,0.6858288868445263,0.7560047786720322,0.7316810344827587,0.6669254658385093,0.6723122019289267,0.7560047786720322,0.7308417280396029,0.7786332134385302,0.6586782811256702,0.7056314057843509
bmi_binary,lstm,40m,3,test,40.0,120.0,1856,5568,0.6849856321839081,0.6370542093138541,0.6348037104046409,0.6971048817056931,0.7316810344827587,0.6728304610270317,0.6765939579703146,0.7383349007085995,0.71875,0.6595770273816814,0.6624481041554304,0.7383349007085995,0.7144534487168426,0.7630090562871661,0.6500773157645747,0.6942477183958915
bmi_binary,lstm,40m,4,test,40.0,160.0,1856,7424,0.6904633620689655,0.643379297524276,0.6410709078614789,0.7010500503018109,0.734375,0.677231869477736,0.6806940220511131,0.7450108258245123,0.734375,0.6521356399265156,0.6611040060860003,0.7450108258245123,0.7207334805616885,0.7689180029815362,0.6546599589900434,0.6996442903800029
bmi_binary,lstm,40m,5,test,40.0,200.0,1856,9280,0.693426724137931,0.6453667658122649,0.643494642096456,0.7054750787332692,0.734375,0.6718189572215905,0.6768636768636769,0.7490281362085558,0.7279094827586207,0.6666684891960459,0.6708072156327235,0.7490281362085558,0.724663424864307,0.7717168552024272,0.6492513643014746,0.6939579745300247
bmi_binary,lstm,40m,6,test,40.0,240.0,1856,11136,0.6953125,0.647201141632403,0.64542675425553,0.7065509185851826,0.7327586206896551,0.6706543609482984,0.6754347862876613,0.7497129516227801,0.7311422413793104,0.6532510279065699,0.6612602305632557,0.7497129516227801,0.7252183650641431,0.7730723358719314,0.6492754840613393,0.6918378425702523
bmi_binary,lstm,40m,8,test,40.0,320.0,1856,14843,0.6977699925890992,0.6487854907628117,0.6474219248831721,0.7115475495706544,0.7424568965517241,0.6825627679118187,0.6875566130366,0.7569862107427172,0.7354525862068966,0.6632457790219578,0.6707040200447567,0.7569862107427172,0.7322606209985006,0.7805715929661473,0.6597333636446547,0.7039582456747463
bmi_binary,lstm,40m,all,test,40.0,,1856,25261,0.7032183999049919,0.6499463063473304,0.6492861575947753,0.7111760192535326,0.7397629310344828,0.6816059399877525,0.6858288868445263,0.7560020448779635,0.7316810344827587,0.6669254658385093,0.6723122019289267,0.7560020448779635,0.7308361957832649,0.778633179594559,0.6586782811256702,0.7056314057843509
bmi_binary,lstm,80m,1,test,80.0,80.0,1856,1856,0.6955818965517241,0.655678637039629,0.6510543340852606,0.7024784577027383,0.6955818965517241,0.655678637039629,0.6510543340852606,0.7024784577027383,0.6955818965517241,0.655678637039629,0.6510543340852606,0.7024784577027383,0.6769252673340105,0.728153872311242,0.6328334952299656,0.6791797544716333
bmi_binary,lstm,80m,10,test,80.0,800.0,1856,12047,0.7135386403253922,0.6669971621938875,0.6646934046882775,0.7260711987490039,0.744073275862069,0.6876640276441257,0.6916955381532017,0.7664574402939376,0.7446120689655172,0.6816551482809903,0.6877541285237263,0.7664574402939376,0.7435602164957237,0.7875798594433777,0.6659682050521082,0.7106478637777438
bmi_binary,lstm,80m,12,test,80.0,960.0,1856,12059,0.7138237001409735,0.6671998193233896,0.6648924168208356,0.7260773854632351,0.744073275862069,0.6876640276441257,0.6916955381532017,0.7665859286151693,0.7446120689655172,0.6816551482809903,0.6877541285237263,0.7665859286151693,0.743724004036504,0.7875758999789685,0.6659682050521082,0.7106478637777438
bmi_binary,lstm,80m,2,test,80.0,160.0,1856,3712,0.6966594827586207,0.6579312833522877,0.6529003090894897,0.7090525489895898,0.7149784482758621,0.6607962995363486,0.6619658179982792,0.7408076174437932,0.7300646551724138,0.6347596448254746,0.6438925583848142,0.7408076174437932,0.7182076402214042,0.7630186396041981,0.6383771196174093,0.6843928719747577
bmi_binary,lstm,80m,3,test,80.0,240.0,1856,5568,0.7009698275862069,0.6605447904820225,0.656316364576643,0.7185121599160179,0.7311422413793104,0.6773630915930364,0.6795028983867246,0.7567579389379757,0.724676724137931,0.6786097016883912,0.6776348504701646,0.7567579389379757,0.7341905335404413,0.7784802001717701,0.656175442148078,0.700836244752641
bmi_binary,lstm,80m,4,test,80.0,320.0,1856,7420,0.7078167115902965,0.6656268467448045,0.6623812446486792,0.7210509072304847,0.7370689655172413,0.6836016096579477,0.6860813965740017,0.7604936685329368,0.7489224137931034,0.6759032455603184,0.6850158785653934,0.7604936685329368,0.7370311204184873,0.7823500789184926,0.6602114044365583,0.7062594688570419
bmi_binary,lstm,80m,5,test,80.0,400.0,1856,9248,0.7063148788927336,0.664766403201037,0.6612217902741494,0.7227855832699325,0.7316810344827587,0.6772592074184236,0.6796486383070754,0.7625412802904383,0.7316810344827587,0.6811958708774386,0.6822564587722145,0.7625412802904383,0.7397473619090488,0.7834460592950973,0.6547700294822251,0.700412737230358
bmi_binary,lstm,80m,6,test,80.0,480.0,1856,10834,0.7103562857670297,0.6667735292147945,0.6639503758542322,0.7253818919965938,0.7386853448275862,0.6823057912693553,0.6858754577987622,0.7648704728370223,0.7456896551724138,0.6775107164727496,0.6851229628990634,0.7648704728370223,0.7421180261303307,0.7864056356740742,0.6604258483792989,0.7042873177622208
bmi_binary,lstm,80m,8,test,80.0,640.0,1856,11896,0.7131809011432414,0.667043546441136,0.6645858157311166,0.7262953823221843,0.7424568965517241,0.6860073484384568,0.6899141570897296,0.7660624070510017,0.7446120689655172,0.6811630653486134,0.6874021959279395,0.7660624070510017,0.7430015414572638,0.786967737429467,0.6638127844162006,0.708043481945269
bmi_binary,lstm,80m,all,test,80.0,,1856,12060,0.7138474295190713,0.6672125970160767,0.6649048384333427,0.7260697756387633,0.744073275862069,0.6876640276441257,0.6916955381532017,0.7665859286151693,0.7446120689655172,0.6816551482809903,0.6877541285237263,0.7665859286151693,0.743724004036504,0.7875758999789685,0.6659682050521082,0.7106478637777438
bmi_binary,lstm,120m,1,test,120.0,120.0,1856,1856,0.712823275862069,0.6651484996938151,0.6640794706214534,0.7219266687078996,0.712823275862069,0.6651484996938151,0.6640794706214534,0.7219266687078996,0.712823275862069,0.6651484996938151,0.6640794706214534,0.7219266687078996,0.6957466320542774,0.7468270989151138,0.6407328370397067,0.6884719935997754
bmi_binary,lstm,120m,2,test,120.0,240.0,1856,3712,0.7136314655172413,0.6595797611757501,0.6606256808053425,0.7189512755883125,0.7279094827586207,0.6627318257370309,0.6678920635033121,0.7427868843495756,0.7392241379310345,0.6403748578427084,0.6507887637129818,0.7427868843495756,0.7178179485179134,0.7668230019424013,0.6404877420073498,0.6864053035018634
bmi_binary,lstm,120m,3,test,120.0,360.0,1856,5555,0.717011701170117,0.6606773358260534,0.6625874822995268,0.7229281503154162,0.7473060344827587,0.6816278103403027,0.688754397576296,0.751729124748491,0.740301724137931,0.6755970606246173,0.6817666979709154,0.751729124748491,0.7273940196100407,0.7752920709495538,0.6596884013354146,0.703472111666174
bmi_binary,lstm,120m,4,test,120.0,480.0,1856,7141,0.7210474723428091,0.6621318920144341,0.664810165620378,0.7223466044245285,0.7510775862068966,0.6843452016446505,0.6921539230384808,0.7518521454815852,0.7553879310344828,0.6746566354649637,0.6860977993944162,0.7518521454815852,0.7273849164174483,0.7753079242891505,0.6621743169079418,0.7076348373911429
bmi_binary,lstm,120m,5,test,120.0,600.0,1856,7691,0.7240930958262904,0.6626486270456282,0.6657601260519759,0.7245117457097182,0.7532327586206896,0.6863900796080833,0.6944625360334131,0.753340696352025,0.7537715517241379,0.6779207855830636,0.6882260290714879,0.753340696352025,0.7290157000941796,0.776485422607097,0.6646129855194443,0.7099120993357817
bmi_binary,lstm,120m,6,test,120.0,720.0,1856,7813,0.7244336362472802,0.6622329834143962,0.6655633554506535,0.7242829648559677,0.7521551724137931,0.6851215991601785,0.6931283112999346,0.7536947226839298,0.7510775862068966,0.6730272941999825,0.6834228515985545,0.7536947226839298,0.7292947534632316,0.7770573773571199,0.663633453905154,0.7085175918943099
bmi_binary,lstm,120m,8,test,120.0,960.0,1856,7829,0.7244858858091711,0.6621881215303018,0.665483664501241,0.7242392573751117,0.7521551724137931,0.6851215991601785,0.6931283112999346,0.7536769530224827,0.7510775862068966,0.6730272941999825,0.6834228515985545,0.7536769530224827,0.7293840220156098,0.7771421742263158,0.663633453905154,0.7085175918943099
bmi_binary,lstm,120m,all,test,120.0,,1856,7830,0.7245210727969349,0.6622046727824651,0.6655011145566059,0.7242066481407081,0.7521551724137931,0.6851215991601785,0.6931283112999346,0.7536482481847607,0.7510775862068966,0.6730272941999825,0.6834228515985545,0.7536482481847607,0.729382603250071,0.7771119583291833,0.663633453905154,0.7085175918943099
bmi_binary,lstm,240m,1,test,240.0,240.0,1856,1856,0.7068965517241379,0.6628466450879189,0.6602050486775222,0.7255680824074883,0.7068965517241379,0.6628466450879189,0.6602050486775222,0.7255680824074883,0.7068965517241379,0.6628466450879189,0.6602050486775222,0.7255680824074883,0.7012674523546281,0.7506873866717795,0.6398729336212577,0.6856391130452808
bmi_binary,lstm,240m,2,test,240.0,480.0,1856,3442,0.7155723416618245,0.664538036582037,0.6641350429659059,0.73142692484924,0.7289870689655172,0.6767944624267344,0.6782538538658593,0.7447934891960458,0.7295258620689655,0.6486418511066399,0.65688107180473,0.7447934891960458,0.7214236405129748,0.7679800992075463,0.6531992896394144,0.6993806210644135
bmi_binary,lstm,240m,3,test,240.0,720.0,1856,3564,0.7177328843995511,0.6662309351941118,0.6660562872863874,0.7331745803831329,0.7295258620689655,0.6776747441168751,0.6790564373897707,0.7472402348875864,0.7316810344827587,0.6546233925290876,0.6625622093974157,0.7472402348875864,0.7238657129560017,0.7704965822836441,0.6535922259340611,0.7009011668082826
bmi_binary,lstm,240m,4,test,240.0,960.0,1856,3567,0.7179702831511073,0.6663534548781324,0.6661785182963542,0.733335394509028,0.7295258620689655,0.6776747441168751,0.6790564373897707,0.7472621052401365,0.7316810344827587,0.6546233925290876,0.6625622093974157,0.7472621052401365,0.7238881018528167,0.7705486033600333,0.6535922259340611,0.7009011668082826
bmi_binary,lstm,240m,all,test,240.0,,1856,3567,0.7179702831511073,0.6663534548781324,0.6661785182963542,0.733335394509028,0.7295258620689655,0.6776747441168751,0.6790564373897707,0.7472621052401365,0.7316810344827587,0.6546233925290876,0.6625622093974157,0.7472621052401365,0.7238881018528167,0.7705486033600333,0.6535922259340611,0.7009011668082826
bmi_binary,transformer,30s,1,test,0.5,0.5,1856,1856,0.6745689655172413,0.6282368121774123,0.6251332570908824,0.6699340062111802,0.6745689655172413,0.6282368121774123,0.6251332570908824,0.6699340062111802,0.6745689655172413,0.6282368121774123,0.6251332570908824,0.6699340062111802,0.6436551431044113,0.697639918809625,0.60469865167509,0.651583621581173
bmi_binary,transformer,30s,10,test,0.5,5.0,1856,18560,0.6886314655172414,0.6418133802816901,0.6393472112378213,0.6977276088596799,0.728448275862069,0.6690250196833173,0.6726974996326077,0.7417822150293062,0.7381465517241379,0.6701076021345465,0.6769135547761502,0.7417822150293062,0.7169665766765942,0.768465820666461,0.6464441611840297,0.6925268941274365
bmi_binary,transformer,30s,100,test,0.5,50.0,1856,185600,0.6941056034482759,0.6429181611407576,0.6420471871036992,0.7019220578224783,0.7311422413793104,0.667521432945499,0.6725683584048285,0.7468807409675443,0.7311422413793104,0.6635847694864841,0.6696042109994702,0.7468807409675443,0.7225132099127074,0.7716998497378312,0.6449437177899189,0.6900638370503607
bmi_binary,transformer,30s,12,test,0.5,6.0,1856,22272,0.6892061781609196,0.6379627402093722,0.6368888388054952,0.6968175248274064,0.7295258620689655,0.666848919604584,0.6715085941863024,0.7418519267780597,0.7332974137931034,0.6607088181261482,0.6680213644035735,0.7418519267780597,0.7168282700966483,0.7667912029334042,0.6441884928637083,0.6893381141998807
bmi_binary,transformer,30s,120,test,0.5,60.0,1856,222720,0.694616558908046,0.6433002453124543,0.6424917077561068,0.7026276049640232,0.734375,0.6703427084244598,0.6757837372418474,0.7476762750415538,0.7359913793103449,0.6710152217653749,0.6768503713179121,0.7476762750415538,0.7233419854034329,0.7722247485445144,0.6484864384572693,0.6931562773827137
bmi_binary,transformer,30s,16,test,0.5,8.0,1856,29696,0.6883755387931034,0.640890861473187,0.6386289926651018,0.699350129628826,0.734375,0.6777239524101129,0.6810324002014883,0.7444627001137258,0.7359913793103449,0.670523138832998,0.6764848174393123,0.7444627001137258,0.7192037377423345,0.7699880528564668,0.6553543321235397,0.7002990053112033
bmi_binary,transformer,30s,160,test,0.5,80.0,1856,296960,0.6938240840517241,0.6430942311477561,0.6420722401862388,0.7015243640532906,0.7376077586206896,0.6766085644300586,0.6814991393268603,0.745679238474324,0.734375,0.6703427084244598,0.6757837372418474,0.745679238474324,0.7208463299649123,0.7703308422907302,0.6539296126295832,0.6990509314063302
bmi_binary,transformer,30s,2,test,0.5,1.0,1856,3712,0.6449353448275862,0.5960600559881025,0.5929996569242242,0.6418312866328405,0.6891163793103449,0.6357656810427784,0.6352935447101808,0.6684604912081183,0.7058189655172413,0.5956390517015134,0.5995827406353722,0.6684604912081183,0.6414420054280223,0.6971746372498152,0.6111255075871704,0.6609721451638285
bmi_binary,transformer,30s,20,test,0.5,10.0,1856,37120,0.6904364224137931,0.6391771826611845,0.6381617941467632,0.6992859039426778,0.7359913793103449,0.6729835534948823,0.678295259184843,0.7450381637651999,0.7311422413793104,0.6606322718922228,0.6673054892884354,0.7450381637651999,0.7201590446397089,0.7695723898875308,0.6513286771532752,0.6955081870994462
bmi_binary,transformer,30s,200,test,0.5,100.0,1856,371200,0.6945447198275863,0.6429146892222903,0.6421965807014468,0.7025765398095091,0.7354525862068966,0.6716111888723646,0.6770990161982697,0.7475928943224565,0.7359913793103449,0.6710152217653749,0.6768503713179121,0.7475928943224565,0.7236851572491655,0.7722717291784038,0.6493656994168762,0.6935375160774769
