task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,lstm,,80m,all,test,80.0,,1861,12076,0.820718781053329,0.757411070882298,0.7501852225622718,0.9353684268761532,0.8269747447608813,0.7722576467046224,0.7671224070801114,0.9425124228969682,0.8189145620634067,0.7731025299421947,0.7612616024709823,0.9425124228969682,,,,
age_class,lstm,,120m,1,test,120.0,120.0,1861,1861,0.8081676518001075,0.7226360319012354,0.7361248361580374,0.9243701832140728,0.8081676518001075,0.7226360319012354,0.7361248361580374,0.9243701832140728,0.8081676518001075,0.7226360319012354,0.7361248361580374,0.9243701832140728,,,,
age_class,lstm,,120m,2,test,120.0,240.0,1861,3722,0.8113917248790973,0.7348523706946413,0.7481570828985628,0.9278067870302986,0.8221386351423966,0.7475738400232058,0.7613585748240187,0.9358220103174,0.814615797958087,0.7703345552091827,0.7629657004901161,0.9358220103174,,,,
age_class,lstm,,120m,3,test,120.0,360.0,1861,5573,0.8146420240445003,0.7377388723256392,0.7492820371798493,0.9309259236041614,0.8280494357872111,0.7524298146737806,0.7659282508704369,0.9388575035611962,0.8242880171950564,0.7489481905014045,0.7603819352609252,0.9388575035611962,,,,
age_class,lstm,,120m,4,test,120.0,480.0,1861,7148,0.8175713486289872,0.7378125961433456,0.7496861452464566,0.9328158950602544,0.8280494357872111,0.7574088754953371,0.7704534026963256,0.9408945642256272,0.8269747447608813,0.7619061421955197,0.768872677545709,0.9408945642256272,,,,
age_class,lstm,,120m,5,test,120.0,600.0,1861,7684,0.8235294117647058,0.7377953998241003,0.7501906978751952,0.9350418996379392,0.831810854379366,0.7607593720457168,0.7741337986138256,0.9411283870103428,0.8269747447608813,0.7609515956954688,0.7685621259222132,0.9411283870103428,,,,
age_class,lstm,,120m,6,test,120.0,720.0,1861,7804,0.8257303946694003,0.7382154137415404,0.7507467570359582,0.936087624413874,0.831810854379366,0.7607593720457168,0.7741337986138256,0.941112952194944,0.8269747447608813,0.7609515956954688,0.7685621259222132,0.941112952194944,,,,
age_class,lstm,,120m,8,test,120.0,960.0,1861,7823,0.8261536494950786,0.7383391233544782,0.7508665081799185,0.9362959454118086,0.831810854379366,0.7607593720457168,0.7741337986138256,0.941112952194944,0.8269747447608813,0.7609515956954688,0.7685621259222132,0.941112952194944,,,,
age_class,lstm,,120m,all,test,120.0,,1861,7823,0.8261536494950786,0.7383391233544782,0.7508665081799185,0.9362959454118086,0.831810854379366,0.7607593720457168,0.7741337986138256,0.941112952194944,0.8269747447608813,0.7609515956954688,0.7685621259222132,0.941112952194944,,,,
age_class,transformer,,30s,1,test,0.5,0.5,1861,1861,0.6985491671144546,0.5756657287618908,0.5905634190098114,0.8347913960587877,0.6985491671144546,0.5756657287618908,0.5905634190098114,0.8347913960587877,0.6985491671144546,0.5756657287618908,0.5905634190098114,0.8347913960587877,,,,
age_class,transformer,,30s,10,test,0.5,5.0,1861,18610,0.7209027404621171,0.6486148882832895,0.6378739401237805,0.8674977728538936,0.7646426652337452,0.689348627044342,0.6828559331534986,0.9035245469034257,0.7635679742074154,0.6991431367327648,0.6851193161090771,0.9035245469034257,,,,
age_class,transformer,,30s,100,test,0.5,50.0,1861,186100,0.7272326706072004,0.6631926090023436,0.6469596625008157,0.8752692451301446,0.7796883396023643,0.7127087348889735,0.7017832458125706,0.908814860340962,0.7780763030628695,0.7137273559389419,0.7005557843450793,0.908814860340962,,,,
age_class,transformer,,30s,12,test,0.5,6.0,1861,22332,0.7219236969371305,0.6500488414301339,0.638664573002806,0.8695108222303779,0.7700161203653949,0.7023309154439246,0.6910624201001747,0.904703085429452,0.7598065556152606,0.6978328608044836,0.6830640932249857,0.904703085429452,,,,
age_class,transformer,,30s,120,test,0.5,60.0,1861,223320,0.7275031345154934,0.6626930615570262,0.6469360080016542,0.8752119595548543,0.7759269210102095,0.7079543820498629,0.6968822855512613,0.9088527524713754,0.7716281569048898,0.7057668447275275,0.6931786631719579,0.9088527524713754,,,,
age_class,transformer,,30s,16,test,0.5,8.0,1861,29776,0.7264911337990327,0.6585284723583419,0.6445443354193438,0.873110102939835,0.7689414293390651,0.6910868545779975,0.6808350955257533,0.9082499742838624,0.7651800107469102,0.6939129468166035,0.6810262236256891,0.9082499742838624,,,,
age_class,transformer,,30s,160,test,0.5,80.0,1861,297760,0.7269814615797958,0.6626525175883131,0.6466154622982611,0.8751762876734009,0.7764642665233745,0.7104225542773355,0.6984248993911191,0.9089364305289436,0.7737775389575497,0.7116150193159118,0.6969491909139124,0.9089364305289436,,,,
age_class,transformer,,30s,2,test,0.5,1.0,1861,3722,0.6813541106931758,0.5672809988771922,0.576496782433123,0.8224952700003815,0.7012358946802795,0.5740239539346345,0.585070387286001,0.8458025990431429,0.6695325094035465,0.6096689289352776,0.5944510425483952,0.8458025990431429,,,,
age_class,transformer,,30s,20,test,0.5,10.0,1861,37220,0.72791509940892,0.6597349845097847,0.6462863715754014,0.8725248921549978,0.7786136485760344,0.7089891921780721,0.699009058136849,0.9072431816460466,0.7732401934443848,0.7082482275110791,0.6951628400029458,0.9072431816460466,,,,
age_class,transformer,,30s,200,test,0.5,100.0,1861,372200,0.726947877485223,0.6626061713783311,0.646619331711113,0.8752629014285563,0.7748522299838796,0.7071736795384201,0.6955890359644585,0.9091517278563788,0.7727028479312198,0.7064916203162794,0.6938290473601972,0.9091517278563788,,,,
age_class,transformer,,30s,25,test,0.5,12.5,1861,46525,0.7245351961311123,0.6565504379142869,0.6426979913559842,0.8735098068272794,0.7807630306286942,0.7128530730670493,0.7032591612073529,0.9083626173858488,0.7694787748522299,0.7053470407493796,0.692439272538851,0.9083626173858488,,,,
age_class,transformer,,30s,250,test,0.5,125.0,1861,465250,0.7270155830198818,0.6636367339607029,0.6472133702813739,0.8753938005221418,0.7775389575497045,0.7102487102887275,0.6986540280298562,0.908962492829135,0.7753895754970446,0.7100159608552671,0.6968530697880643,0.908962492829135,,,,
age_class,transformer,,30s,3,test,0.5,1.5,1861,5583,0.6994447429697296,0.5991710819392527,0.6018568570094475,0.844001761256825,0.7415368081676518,0.6343017263290921,0.6407143058730562,0.882107371309171,0.7264911337990327,0.6329540093154762,0.6283668966497519,0.882107371309171,,,,
