task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,transformer,,80m,5,test,80.0,400.0,1859,9267,0.7364842991259307,0.6632983743541594,0.6491909783270324,0.8786619279148248,0.7735341581495427,0.7038511848351804,0.6912871575889712,0.9026193898506052,0.7606239913932221,0.6905700064991606,0.6750462044185221,0.9026193898506052,0.8914338836642317,0.912419381938083,0.6750681742123296,0.7316302349821059
age_class,transformer,,80m,6,test,80.0,480.0,1859,10853,0.7391504653091311,0.6619441135396028,0.6478971723584737,0.880332506007043,0.7729962345346961,0.6984037116313228,0.6875176014732333,0.9045848127479068,0.7611619150080688,0.6999347156387202,0.6790274646443942,0.9045848127479068,0.8937881417987642,0.9141717913933796,0.6694025660460697,0.726556108239199
age_class,transformer,,80m,8,test,80.0,640.0,1859,11921,0.7498532002348797,0.6638644872267377,0.6488608677133069,0.8865192424163227,0.7740720817643895,0.6998770010848663,0.6888192315623858,0.904805867486501,0.7611619150080688,0.6978304694925609,0.6773831971447547,0.904805867486501,0.8941498501620152,0.9140915905808156,0.6702315810333745,0.7280897223456518
age_class,transformer,,80m,all,test,80.0,,1859,12068,0.7521544580709314,0.6640850337211367,0.6492122040173861,0.8878535846392893,0.7740720817643895,0.6995857447282495,0.6885660952838926,0.90473746428234,0.7611619150080688,0.697539213135944,0.6771906477814702,0.90473746428234,0.8940756751710077,0.9141353961666132,0.6701822497421086,0.7281144432606821
age_class,transformer,,120m,1,test,120.0,120.0,1859,1859,0.7342657342657343,0.6483596520063336,0.6496041650913051,0.8726409784346857,0.7342657342657343,0.6483596520063336,0.6496041650913051,0.8726409784346857,0.7342657342657343,0.6483596520063336,0.6496041650913051,0.8726409784346857,0.8602597259522324,0.8858723791249805,0.6211191031366432,0.6760201325158346
age_class,transformer,,120m,2,test,120.0,240.0,1859,3718,0.7358795051102743,0.6625978254717468,0.6547452818399783,0.8788654257078391,0.7557826788596019,0.6768927724928533,0.672610007408842,0.8962868138938193,0.7159763313609467,0.7042143055698448,0.6574475798822127,0.8962868138938193,0.8854004660164881,0.9071865596952748,0.6491451243315809,0.7047350784447517
age_class,transformer,,120m,3,test,120.0,360.0,1859,5567,0.7422310041314891,0.6736270193305502,0.6629455573104508,0.8846041717895874,0.7697686928456159,0.7010034455867465,0.693821900567834,0.9049414288753654,0.7627756858526089,0.7002154816084349,0.6859312616202692,0.9049414288753654,0.8946136168761554,0.9151532316324332,0.6732378886974101,0.7274967791762854
age_class,transformer,,120m,4,test,120.0,480.0,1859,7153,0.7465399133230812,0.674148178422621,0.6630559195003584,0.8864854408325992,0.7767616998386229,0.7057086455007601,0.6989379919794952,0.9073865853027684,0.7563206024744487,0.7128698157623186,0.6896248147613163,0.9073865853027684,0.8969969928793383,0.9174210710341072,0.6794455439060001,0.7321934066577612
age_class,transformer,,120m,5,test,120.0,600.0,1859,7705,0.7561323815704089,0.6769533677968728,0.665245183759806,0.8917805509432185,0.778375470683163,0.7074816951461503,0.7001303131404697,0.9083718502435238,0.7606239913932221,0.7162071180167829,0.694082136633023,0.9083718502435238,0.8979682515802275,0.9181794628294772,0.6802313513049857,0.7337711179523452
age_class,transformer,,120m,6,test,120.0,720.0,1859,7821,0.7589822273366578,0.6774223394276793,0.6657479876047735,0.8932837329170642,0.7789133942980097,0.7080727116946136,0.7006469486393856,0.9083522192996488,0.7600860677783755,0.7156161014683194,0.6929081017843055,0.9083522192996488,0.8979735979389141,0.9182303238501294,0.6805804301161651,0.7343791166306994
